Time,T1,Q1
0,20.949499999999997,7.784282297495772
0,20.949499999999997,7.784282297495772
2.0,20.949499999999997,0.6034660901775855
2.0,20.949499999999997,0.6034660901775855
3.01,20.949499999999997,0.5565688021149517
3.01,20.949499999999997,0.5565688021149517
4.01,20.949499999999997,0.5096715140523189
4.01,20.949499999999997,0.5096715140523189
6.0,20.6272,0.4627742259896852
6.0,20.949499999999997,0.4627742259896852
7.0,20.949499999999997,0.4158769379270515
7.0,20.949499999999997,0.4158769379270515
9.0,20.949499999999997,0.3689796498644178
9.0,20.949499999999997,0.3689796498644178
10.0,20.949499999999997,0.32208236180178407
10.0,20.949499999999997,0.32208236180178407
11.0,20.949499999999997,0.27518507373915035
11.0,20.949499999999997,0.27518507373915035
12.0,20.949499999999997,0.22828778567651664
12.0,20.949499999999997,0.22828778567651664
13.0,20.949499999999997,0.18139049761388382
13.0,20.949499999999997,0.18139049761388382
15.0,20.949499999999997,0.1344932095512501
15.0,20.949499999999997,0.1344932095512501
16.0,20.949499999999997,0.08759592148861639
16.0,20.949499999999997,0.08759592148861639
18.01,20.949499999999997,0.04069863342598268
18.01,20.949499999999997,0.04069863342598268
19.0,20.949499999999997,0
19.0,20.949499999999997,0
21.0,20.949499999999997,0
21.0,20.949499999999997,0
22.0,20.949499999999997,100
22.0,20.949499999999997,100
23.0,20.949499999999997,100
23.0,20.949499999999997,100
24.0,20.949499999999997,100
24.0,20.949499999999997,100
25.01,20.949499999999997,100
25.01,20.949499999999997,100
27.0,21.2718,100
27.0,21.2718,100
28.01,21.2718,100
28.01,21.2718,100
30.0,21.594099999999997,100
30.0,21.594099999999997,100
31.0,21.9164,100
31.0,21.594099999999997,100
33.0,22.238699999999998,100
33.0,22.238699999999998,100
34.0,22.238699999999998,100
34.0,22.238699999999998,100
36.0,22.561,100
36.0,22.8833,100
37.0,22.8833,100
37.0,22.8833,100
38.0,23.205599999999997,100
38.0,23.205599999999997,100
39.0,23.5279,100
39.0,23.5279,100
40.01,23.850199999999997,100
40.01,23.850199999999997,100
42.0,24.1725,100
42.0,24.1725,100
43.0,24.494799999999998,99.18874053538981
43.0,24.494799999999998,99.18874053538981
44.0,24.817099999999996,97.2883917455938
44.0,24.494799999999998,97.2883917455938
45.0,25.1394,95.37212405538435
45.0,25.1394,95.37212405538435
46.01,25.461699999999997,93.43993746476137
46.01,25.461699999999997,93.43993746476137
47.0,25.784,91.49183197372497
47.0,25.784,91.49183197372497
49.01,26.106299999999997,91.96294350898333
49.01,26.106299999999997,91.96294350898333
50.01,26.4286,87.56378319082518
50.01,26.4286,87.56378319082518
51.01,26.750899999999998,85.56792099854836
51.01,26.750899999999998,85.56792099854836
53.0,27.3955,83.55613990585809
53.0,27.3955,83.55613990585809
54.01,27.717799999999997,79.09330398604607
54.01,27.717799999999997,79.09330398604607
55.0,28.0401,77.0337661921154
55.0,28.0401,77.0337661921154
56.01,28.362399999999997,74.95830949777122
56.01,28.362399999999997,74.95830949777122
57.0,28.362399999999997,72.86693390301362
57.0,28.6847,72.86693390301362
58.01,28.6847,70.75963940784251
58.01,28.6847,70.75963940784251
60.0,29.329299999999996,71.07156193896621
60.0,29.329299999999996,71.07156193896621
61.0,29.6516,66.51321261667343
61.0,29.6516,66.51321261667343
62.0,29.973899999999997,64.35816142026192
62.0,29.973899999999997,64.35816142026192
64.0,30.2962,62.187191323436984
64.0,30.618499999999997,62.187191323436984
65.01,30.618499999999997,57.56516639949031
65.01,30.618499999999997,57.56516639949031
67.01,31.263099999999998,57.7815755281332
67.01,31.263099999999998,57.7815755281332
68.1,31.263099999999998,53.127712803359586
68.1,31.585399999999996,53.127712803359586
70.0,31.9077,53.31228413117555
70.0,31.9077,53.31228413117555
71.0,32.23,48.62658360557501
71.0,32.23,48.62658360557501
73.0,32.552299999999995,48.77931713256403
73.0,32.552299999999995,48.77931713256403
74.0,32.552299999999995,44.06177880613659
74.0,32.552299999999995,44.06177880613659
76.0,32.8746,44.18267453229868
76.0,32.8746,44.18267453229868
77.01,33.1969,39.43329840504425
77.01,33.1969,39.43329840504425
79.0,33.5192,39.5223563303794
79.0,33.5192,39.5223563303794
80.0,33.841499999999996,37.17627832900632
80.0,33.841499999999996,37.17627832900632
82.0,33.841499999999996,34.81428142721978
82.0,33.841499999999996,34.81428142721978
83.0,34.163799999999995,32.43636562501977
83.0,34.163799999999995,32.43636562501977
84.0,34.163799999999995,32.47766684911453
84.0,34.4861,32.47766684911453
85.01,34.4861,30.083832146500992
85.01,34.4861,30.083832146500992
86.0,34.4861,30.109214470182284
86.0,34.4861,30.109214470182284
87.02,34.8084,30.13459679386358
87.02,34.8084,30.13459679386358
89.0,34.8084,30.159979117544875
89.0,34.8084,30.159979117544875
90.0,35.1307,27.75022551451793
90.0,35.1307,27.75022551451793
91.01,35.1307,25.32455301107752
91.01,35.1307,25.32455301107752
93.0,35.1307,25.318097533931873
93.0,35.452999999999996,25.318097533931873
94.01,35.452999999999996,22.87650613007799
94.01,35.452999999999996,22.87650613007799
96.0,35.452999999999996,22.85413175251888
96.0,35.452999999999996,22.85413175251888
97.0,35.452999999999996,22.831757374959775
97.0,35.452999999999996,22.831757374959775
98.0,35.775299999999994,22.809382997400668
98.0,35.775299999999994,22.809382997400668
99.01,35.775299999999994,20.351872693133323
99.01,35.775299999999994,20.351872693133323
100.0,35.775299999999994,20.31357941516075
100.0,35.775299999999994,20.31357941516075
102.0,35.775299999999994,20.275286137188175
102.0,35.775299999999994,20.275286137188175
103.01,35.775299999999994,20.236992859215597
103.01,35.775299999999994,20.236992859215597
105.0,36.0976,20.198699581243023
105.0,36.0976,20.198699581243023
106.01,36.0976,20.160406303270445
106.01,36.0976,20.160406303270445
108.0,36.0976,17.68697709858958
108.0,36.0976,17.68697709858958
109.0,36.0976,17.632764920203535
109.0,36.0976,17.632764920203535
110.0,36.0976,17.57855274181749
110.0,36.0976,17.57855274181749
111.0,36.0976,17.524340563431444
111.0,36.0976,17.524340563431444
112.0,36.0976,17.4701283850454
112.0,36.0976,17.4701283850454
113.0,36.0976,17.415916206659354
113.0,36.0976,17.415916206659354
116.0,36.0976,17.36170402827331
116.0,36.0976,17.36170402827331
117.0,36.0976,17.307491849887263
117.0,36.0976,17.307491849887263
118.0,36.0976,17.253279671501225
118.0,36.0976,17.253279671501225
119.01,36.0976,17.19906749311518
119.01,36.0976,17.19906749311518
120.0,36.0976,17.144855314729135
120.0,36.0976,17.144855314729135
122.0,36.0976,17.09064313634309
122.0,36.0976,17.09064313634309
123.0,36.0976,17.036430957957045
123.0,36.0976,17.036430957957045
124.0,36.0976,16.982218779571
124.0,36.0976,16.982218779571
125.01,36.0976,16.92800660118496
125.01,36.0976,16.92800660118496
126.0,36.0976,16.873794422798916
126.0,36.0976,16.873794422798916
127.01,36.0976,16.819582244412878
127.01,36.0976,16.819582244412878
129.01,36.0976,16.765370066026833
129.01,36.0976,16.765370066026833
130.01,36.0976,16.711157887640795
130.01,36.0976,16.711157887640795
131.0,36.0976,16.65694570925475
131.0,36.0976,16.65694570925475
133.0,35.775299999999994,16.60273353086871
133.0,36.0976,16.60273353086871
134.0,36.0976,16.548521352482666
134.0,35.775299999999994,16.548521352482666
135.0,35.775299999999994,16.494309174096628
135.0,35.775299999999994,16.494309174096628
136.01,35.775299999999994,16.440096995710583
136.01,35.775299999999994,16.440096995710583
137.01,35.775299999999994,18.821020744032836
137.01,36.0976,18.821020744032836
139.0,35.775299999999994,16.347591539351967
139.0,35.775299999999994,16.347591539351967
140.0,35.775299999999994,18.72851528767422
140.0,35.775299999999994,18.72851528767422
141.0,35.775299999999994,18.690222009701642
141.0,35.775299999999994,18.690222009701642
142.0,35.775299999999994,18.65192873172907
142.0,35.775299999999994,18.65192873172907
143.01,35.775299999999994,18.613635453756494
143.01,35.775299999999994,18.613635453756494
144.0,35.775299999999994,18.575342175783916
144.0,35.775299999999994,18.575342175783916
147.0,35.452999999999996,18.537048897811342
147.0,35.775299999999994,18.537048897811342
148.0,35.452999999999996,18.498755619838764
148.0,35.452999999999996,18.498755619838764
149.01,35.452999999999996,18.46046234186619
149.01,35.452999999999996,18.46046234186619
150.01,35.775299999999994,18.422169063893616
150.01,35.452999999999996,18.422169063893616
151.01,35.452999999999996,20.819011712629276
151.01,35.452999999999996,20.819011712629276
153.0,35.452999999999996,20.79663733507017
153.0,35.452999999999996,20.79663733507017
154.0,35.452999999999996,20.774262957511063
154.0,35.452999999999996,20.774262957511063
156.0,35.452999999999996,20.751888579951956
156.0,35.452999999999996,20.751888579951956
157.0,35.452999999999996,20.72951420239285
157.0,35.452999999999996,20.72951420239285
158.01,35.452999999999996,20.707139824833742
158.01,35.452999999999996,20.707139824833742
159.0,35.452999999999996,20.684765447274636
159.0,35.1307,20.684765447274636
160.0,35.452999999999996,20.66239106971553
160.0,35.452999999999996,20.66239106971553
161.0,35.1307,20.640016692156422
161.0,35.452999999999996,20.640016692156422
163.0,35.1307,20.617642314597315
163.0,35.1307,20.617642314597315
164.0,35.1307,23.03040386374645
164.0,35.452999999999996,23.03040386374645
165.01,35.452999999999996,23.02394838660081
165.01,35.1307,23.02394838660081
167.0,35.1307,23.01749290945517
167.0,35.1307,23.01749290945517
168.01,35.1307,23.01103743230953
168.01,35.1307,23.01103743230953
170.0,35.1307,23.00458195516389
170.0,35.1307,23.00458195516389
171.0,35.1307,22.99812647801825
171.0,35.1307,22.99812647801825
173.01,35.1307,22.991671000872607
173.01,35.1307,22.991671000872607
174.0,35.1307,22.985215523726968
174.0,35.1307,22.985215523726968
176.01,35.1307,22.978760046581325
176.01,35.1307,22.978760046581325
177.07,35.1307,22.972304569435686
177.07,35.1307,22.972304569435686
179.0,35.1307,22.965849092290046
179.0,35.1307,22.965849092290046
180.0,35.1307,22.959393615144403
180.0,35.1307,22.959393615144403
181.0,35.1307,22.952938137998764
181.0,35.1307,22.952938137998764
182.0,35.1307,22.946482660853125
182.0,35.1307,22.946482660853125
183.01,35.1307,22.940027183707482
183.01,35.1307,22.940027183707482
185.0,35.1307,22.933571706561843
185.0,35.1307,22.933571706561843
186.0,35.1307,22.927116229416203
186.0,35.1307,22.927116229416203
188.0,35.1307,22.92066075227056
188.0,35.1307,22.92066075227056
189.0,35.1307,22.91420527512492
189.0,34.8084,22.91420527512492
190.0,35.1307,22.907749797979278
190.0,34.8084,22.907749797979278
191.0,34.8084,22.90129432083364
191.0,35.1307,22.90129432083364
192.01,34.8084,22.894838843688
192.01,34.8084,22.894838843688
193.01,34.8084,22.888383366542357
193.01,35.1307,22.888383366542357
196.01,35.1307,22.881927889396717
196.01,35.1307,22.881927889396717
197.0,34.8084,25.310608338959316
197.0,34.8084,25.310608338959316
198.0,35.1307,25.32007176222714
198.0,35.1307,25.32007176222714
199.0,35.1307,25.329535185494965
199.0,34.8084,25.329535185494965
200.0,35.1307,22.90386268205455
200.0,34.8084,22.90386268205455
202.0,35.1307,22.897407204908912
202.0,34.8084,22.897407204908912
203.0,35.1307,25.32608765447151
203.0,35.1307,25.32608765447151
205.0,34.8084,22.900415151031098
205.0,34.8084,22.900415151031098
206.0,35.1307,25.329095600593696
206.0,34.8084,25.329095600593696
207.0,35.1307,22.903423097153283
207.0,34.8084,22.903423097153283
208.0,34.8084,25.33210354671588
208.0,35.1307,25.33210354671588
209.0,34.8084,25.341566969983706
209.0,34.8084,25.341566969983706
211.0,34.8084,25.35103039325153
211.0,34.8084,25.35103039325153
212.01,34.8084,25.360493816519355
212.01,35.1307,25.360493816519355
214.0,35.1307,25.369957239787183
214.0,34.8084,25.369957239787183
215.0,34.8084,25.379420663055008
215.0,34.8084,25.379420663055008
216.01,34.8084,25.388884086322832
216.01,35.1307,25.388884086322832
217.0,34.8084,25.398347509590657
217.0,34.8084,25.398347509590657
218.01,34.8084,25.407810932858485
218.01,34.8084,25.407810932858485
220.01,34.8084,22.98213842941807
220.01,34.8084,22.98213842941807
221.0,35.1307,25.41081887898067
221.0,34.8084,25.41081887898067
223.0,34.8084,25.420282302248495
223.0,34.8084,25.420282302248495
224.0,34.8084,25.42974572551632
224.0,35.1307,25.42974572551632
225.0,34.8084,23.004073222075906
225.0,34.8084,23.004073222075906
226.0,35.1307,25.432753671638505
226.0,35.1307,25.432753671638505
227.01,35.1307,25.44221709490633
227.01,34.8084,25.44221709490633
228.01,35.1307,23.01654459146592
228.01,34.8084,23.01654459146592
230.0,34.8084,23.010089114320277
230.0,35.1307,23.010089114320277
231.0,34.8084,23.003633637174637
231.0,35.1307,23.003633637174637
232.01,35.1307,25.432314086737232
232.01,35.1307,25.432314086737232
234.0,35.1307,23.006641583296823
234.0,35.1307,23.006641583296823
235.0,35.1307,23.00018610615118
235.0,35.1307,23.00018610615118
237.0,35.1307,22.99373062900554
237.0,35.1307,22.99373062900554
238.0,35.1307,22.9872751518599
238.0,35.1307,22.9872751518599
239.0,35.1307,22.980819674714258
239.0,35.1307,22.980819674714258
240.0,35.1307,22.97436419756862
240.0,35.1307,22.97436419756862
241.01,35.1307,22.96790872042298
241.01,35.1307,22.96790872042298
243.0,35.1307,22.961453243277337
243.0,35.1307,22.961453243277337
244.0,34.8084,22.954997766131697
244.0,35.1307,22.954997766131697
245.01,35.1307,22.948542288986054
245.01,35.1307,22.948542288986054
246.0,35.1307,22.942086811840415
246.0,34.8084,22.942086811840415
247.0,35.1307,22.935631334694776
247.0,35.1307,22.935631334694776
248.01,35.1307,22.929175857549133
248.01,35.1307,22.929175857549133
250.0,35.1307,25.35785630711173
250.0,35.1307,25.35785630711173
251.01,34.8084,22.932183803671318
251.01,35.1307,22.932183803671318
252.01,35.1307,22.92572832652568
252.01,35.1307,22.92572832652568
254.0,35.1307,22.91927284938004
254.0,35.1307,22.91927284938004
255.01,35.1307,22.912817372234397
255.01,35.1307,22.912817372234397
257.0,35.1307,22.906361895088757
257.0,35.1307,22.906361895088757
258.0,35.1307,22.899906417943114
258.0,35.1307,22.899906417943114
259.0,34.8084,22.893450940797475
259.0,35.1307,22.893450940797475
260.01,34.8084,22.886995463651836
260.01,35.1307,22.886995463651836
261.01,35.1307,22.880539986506193
261.01,34.8084,22.880539986506193
262.01,35.1307,22.874084509360554
262.01,35.1307,22.874084509360554
264.0,35.1307,22.867629032214914
264.0,35.1307,22.867629032214914
265.0,35.1307,22.86117355506927
265.0,34.8084,22.86117355506927
266.0,35.1307,25.28985400463187
266.0,34.8084,25.28985400463187
268.0,35.1307,22.864181501191457
268.0,35.1307,22.864181501191457
269.01,35.1307,25.292861950754055
269.01,35.1307,25.292861950754055
271.0,35.1307,22.867189447313642
271.0,35.1307,22.867189447313642
272.0,35.1307,22.860733970168003
272.0,34.8084,22.860733970168003
273.01,35.1307,22.85427849302236
273.01,35.1307,22.85427849302236
274.0,35.1307,22.84782301587672
274.0,35.1307,22.84782301587672
275.01,35.1307,22.84136753873108
275.01,34.8084,22.84136753873108
276.02,35.1307,25.270047988293676
276.02,35.1307,25.270047988293676
278.01,35.1307,22.844375484853266
278.01,34.8084,22.844375484853266
279.0,35.1307,22.837920007707623
279.0,35.1307,22.837920007707623
280.01,35.1307,25.266600457270222
280.01,35.1307,25.266600457270222
282.0,35.1307,22.84092795382981
282.0,34.8084,22.84092795382981
283.0,35.1307,22.83447247668417
283.0,35.1307,22.83447247668417
284.0,35.1307,25.263152926246764
