Time,T1,Q1
209.01,34.163799999999995,31.809111465719027
210.01,34.163799999999995,32.02875530969328
210.01,34.163799999999995,32.02875530969328
211.0,34.163799999999995,32.248399153667535
211.0,34.163799999999995,32.248399153667535
213.0,34.163799999999995,32.46804299764179
213.0,34.163799999999995,32.46804299764179
214.01,34.163799999999995,32.68768684161604
214.01,34.163799999999995,32.68768684161604
215.01,34.163799999999995,32.9073306855903
215.01,34.163799999999995,32.9073306855903
216.0,34.163799999999995,33.126974529564556
216.0,34.163799999999995,33.126974529564556
217.0,34.163799999999995,33.34661837353881
217.0,34.163799999999995,33.34661837353881
218.01,34.163799999999995,33.56626221751307
218.01,34.4861,33.56626221751307
220.0,34.4861,33.785906061487324
220.0,34.4861,33.785906061487324
221.02,34.4861,30.062132962325453
221.02,34.4861,30.062132962325453
222.03,34.4861,30.197118577511258
222.03,34.4861,30.197118577511258
224.0,34.4861,30.332104192697063
224.0,34.4861,30.332104192697063
225.0,34.4861,30.46708980788287
225.0,34.4861,30.46708980788287
227.0,34.4861,30.602075423068676
227.0,34.4861,30.602075423068676
228.01,34.4861,30.73706103825448
228.01,34.4861,30.73706103825448
230.01,34.4861,30.872046653440286
230.01,34.4861,30.872046653440286
231.0,34.4861,31.00703226862609
231.0,34.8084,31.00703226862609
233.0,34.8084,27.19860094067586
233.0,34.8084,27.19860094067586
234.0,34.8084,27.248928327073212
234.0,34.8084,27.248928327073212
236.01,34.8084,27.299255713470565
236.01,34.8084,27.299255713470565
237.01,34.8084,27.349583099867914
237.01,34.8084,27.349583099867914
238.0,34.8084,27.399910486265266
238.0,34.8084,27.399910486265266
239.0,34.8084,27.45023787266262
239.0,34.8084,27.45023787266262
240.01,34.8084,27.50056525905997
240.01,34.8084,27.50056525905997
242.0,34.8084,23.60747570232129
242.0,34.8084,23.60747570232129
243.0,35.1307,27.516561803066228
243.0,35.1307,27.516561803066228
244.0,34.8084,27.56688918946358
244.0,35.1307,27.56688918946358
245.01,35.1307,27.617216575860933
245.01,35.1307,27.617216575860933
246.01,34.8084,23.72412701912225
246.01,35.1307,23.72412701912225
247.01,35.1307,23.689796176731154
247.01,35.1307,23.689796176731154
249.0,35.1307,23.65546533434006
249.0,35.1307,23.65546533434006
250.0,35.1307,23.62113449194897
250.0,35.1307,23.62113449194897
251.01,35.1307,23.586803649557872
251.01,35.1307,23.586803649557872
253.0,35.1307,23.55247280716678
253.0,35.1307,23.55247280716678
254.0,35.1307,23.518141964775683
254.0,35.1307,23.518141964775683
255.0,35.1307,23.48381112238459
255.0,35.1307,23.48381112238459
256.0,35.1307,23.449480279993498
256.0,35.1307,23.449480279993498
257.0,35.1307,23.415149437602402
257.0,35.1307,23.415149437602402
258.0,35.1307,23.38081859521131
258.0,35.1307,23.38081859521131
260.0,35.1307,19.40307080968418
260.0,35.1307,19.40307080968418
261.0,35.1307,23.227498681640668
261.0,35.1307,23.227498681640668
262.01,35.1307,23.193167839249575
262.01,35.1307,23.193167839249575
264.01,35.1307,23.15883699685848
264.01,35.1307,23.15883699685848
265.01,35.1307,23.124506154467387
265.01,35.1307,23.124506154467387
266.0,35.452999999999996,23.09017531207629
266.0,35.1307,23.09017531207629
267.0,35.1307,19.112427526549162
267.0,35.1307,19.112427526549162
268.01,35.1307,22.93685539850565
268.01,35.1307,22.93685539850565
269.01,35.1307,22.902524556114557
269.01,35.1307,22.902524556114557
271.0,35.1307,22.868193713723464
271.0,35.1307,22.868193713723464
272.01,35.1307,22.833862871332368
272.01,35.1307,22.833862871332368
273.01,35.1307,22.799532028941275
273.01,35.1307,22.799532028941275
275.0,35.1307,22.76520118655018
275.0,35.1307,22.76520118655018
276.0,35.1307,22.730870344159086
276.0,35.452999999999996,22.730870344159086
278.0,35.452999999999996,22.696539501767994
278.0,35.1307,22.696539501767994
279.01,35.1307,22.662208659376898
279.01,35.1307,22.662208659376898
280.0,35.1307,22.627877816985805
280.0,35.1307,22.627877816985805
281.01,35.452999999999996,22.59354697459471
281.01,35.1307,22.59354697459471
282.01,35.1307,22.559216132203616
282.01,35.1307,22.559216132203616
284.0,35.1307,22.524885289812524
284.0,35.1307,22.524885289812524
285.01,35.1307,22.490554447421427
285.01,35.1307,22.490554447421427
287.0,35.1307,22.456223605030335
287.0,35.1307,22.456223605030335
288.0,35.1307,22.421892762639242
288.0,35.1307,22.421892762639242
289.0,35.1307,22.387561920248146
289.0,35.1307,22.387561920248146
290.0,35.1307,22.353231077857053
290.0,35.1307,22.353231077857053
291.0,35.1307,22.318900235465957
291.0,35.1307,22.318900235465957
293.01,35.1307,22.284569393074865
293.01,35.1307,22.284569393074865
294.0,35.1307,22.250238550683772
294.0,35.1307,22.250238550683772
295.0,35.1307,22.215907708292676
295.0,35.1307,22.215907708292676
296.01,35.1307,22.181576865901583
296.01,35.1307,22.181576865901583
297.0,35.1307,22.14724602351049
297.0,35.1307,22.14724602351049
299.0,35.1307,22.112915181119394
299.0,35.1307,22.112915181119394
300.01,35.1307,22.0785843387283
300.01,35.1307,22.0785843387283
302.01,35.1307,22.044253496337205
302.01,35.1307,22.044253496337205
303.0,35.1307,22.009922653946113
303.0,35.1307,22.009922653946113
305.0,35.1307,21.97559181155502
305.0,35.1307,21.97559181155502
306.01,35.1307,21.941260969163924
306.01,35.1307,21.941260969163924
308.01,35.1307,21.90693012677283
308.01,35.1307,21.90693012677283
309.01,35.1307,21.872599284381735
309.01,35.1307,21.872599284381735
310.0,35.1307,21.838268441990643
310.0,35.1307,21.838268441990643
311.0,35.1307,21.80393759959955
311.0,35.1307,21.80393759959955
312.01,35.1307,21.769606757208454
312.01,35.1307,21.769606757208454
314.0,35.1307,21.73527591481736
314.0,35.1307,21.73527591481736
315.0,35.1307,21.70094507242627
315.0,35.1307,21.70094507242627
316.0,35.1307,21.666614230035172
316.0,35.1307,21.666614230035172
317.01,35.1307,21.63228338764408
317.01,35.1307,21.63228338764408
318.0,35.1307,21.597952545252983
318.0,35.1307,21.597952545252983
320.0,35.1307,21.56362170286189
320.0,35.1307,21.56362170286189
321.01,35.1307,21.529290860470798
321.01,35.1307,21.529290860470798
323.0,35.1307,21.494960018079702
323.0,35.1307,21.494960018079702
324.0,35.1307,21.46062917568861
324.0,35.1307,21.46062917568861
325.0,35.1307,21.426298333297517
325.0,35.1307,21.426298333297517
326.0,35.1307,21.39196749090642
326.0,34.8084,21.39196749090642
327.0,35.1307,21.357636648515328
327.0,35.1307,21.357636648515328
328.01,35.1307,25.266722749260268
328.01,34.8084,25.266722749260268
330.0,35.1307,21.373633192521584
330.0,34.8084,21.373633192521584
331.01,35.1307,21.33930235013049
331.01,35.1307,21.33930235013049
332.0,35.1307,21.304971507739396
332.0,34.8084,21.304971507739396
334.0,35.1307,25.21405760848434
334.0,35.1307,25.21405760848434
335.0,34.8084,25.26438499488169
335.0,34.8084,25.26438499488169
336.01,34.8084,25.314712381279044
336.01,34.8084,25.314712381279044
337.01,34.8084,21.421622824540357
337.01,34.8084,21.421622824540357
338.01,34.8084,25.3307089252853
338.01,34.8084,25.3307089252853
339.01,35.1307,25.381036311682653
339.01,34.8084,25.381036311682653
341.0,34.8084,25.431363698080006
341.0,34.8084,25.431363698080006
342.0,34.8084,25.481691084477355
342.0,34.8084,25.481691084477355
343.0,34.8084,25.532018470874707
343.0,34.8084,25.532018470874707
345.0,34.8084,25.58234585727206
345.0,34.8084,25.58234585727206
346.01,34.8084,25.632673243669412
346.01,34.8084,25.632673243669412
347.0,35.1307,25.683000630066765
347.0,34.8084,25.683000630066765
348.01,34.8084,21.78991107332808
348.01,34.8084,21.78991107332808
349.01,34.8084,25.69899717407302
349.01,34.8084,25.69899717407302
351.0,34.8084,25.749324560470374
351.0,34.8084,25.749324560470374
352.01,34.8084,25.799651946867726
352.01,34.8084,25.799651946867726
353.01,34.8084,25.84997933326508
353.01,34.8084,25.84997933326508
355.0,34.8084,25.900306719662428
355.0,35.1307,25.900306719662428
356.0,34.8084,25.95063410605978
356.0,34.8084,25.95063410605978
358.0,34.8084,26.000961492457133
358.0,34.8084,26.000961492457133
359.0,34.8084,26.051288878854486
359.0,34.8084,26.051288878854486
360.0,35.1307,22.158199322115802
360.0,34.8084,22.158199322115802
361.01,34.8084,22.123868479724706
361.01,34.8084,22.123868479724706
362.01,35.1307,26.03295458046965
362.01,35.1307,26.03295458046965
364.0,34.8084,26.083281966867002
364.0,34.8084,26.083281966867002
365.01,34.8084,22.190192410128315
365.01,34.8084,22.190192410128315
367.0,34.8084,26.09927851087326
367.0,35.1307,26.09927851087326
368.0,35.1307,26.14960589727061
368.0,35.1307,26.14960589727061
370.0,35.1307,26.199933283667963
370.0,35.1307,26.199933283667963
371.01,35.1307,22.30684372692928
371.01,35.1307,22.30684372692928
373.0,35.1307,22.272512884538184
373.0,34.8084,22.272512884538184
374.01,35.1307,22.23818204214709
374.01,35.1307,22.23818204214709
375.0,35.1307,22.203851199755995
375.0,35.1307,22.203851199755995
376.0,35.1307,26.11293730050094
376.0,35.1307,26.11293730050094
377.01,35.1307,22.219847743762255
377.01,35.1307,22.219847743762255
378.01,35.1307,22.18551690137116
378.01,35.1307,22.18551690137116
381.0,35.1307,26.094603002116102
381.0,35.1307,26.094603002116102
382.0,35.1307,22.20151344537742
382.0,35.1307,22.20151344537742
384.0,35.1307,22.167182602986323
384.0,35.1307,22.167182602986323
385.0,35.1307,22.13285176059523
385.0,34.8084,22.13285176059523
386.0,35.1307,26.041937861340173
386.0,35.1307,26.041937861340173
387.01,35.1307,22.148848304601486
387.01,35.1307,22.148848304601486
388.01,35.1307,26.05793440534643
388.01,35.1307,26.05793440534643
389.01,35.1307,22.164844848607746
389.01,35.1307,22.164844848607746
391.0,35.1307,22.130514006216654
391.0,35.1307,22.130514006216654
392.01,35.1307,22.096183163825557
392.01,35.1307,22.096183163825557
393.0,35.1307,22.061852321434465
393.0,35.1307,22.061852321434465
395.0,35.1307,22.02752147904337
395.0,35.1307,22.02752147904337
396.01,34.8084,21.993190636652276
396.01,35.1307,21.993190636652276
398.0,35.1307,21.958859794261183
398.0,35.1307,21.958859794261183
399.0,35.1307,21.924528951870087
399.0,35.1307,21.924528951870087
401.01,35.1307,21.890198109478995
401.01,35.1307,21.890198109478995
402.0,35.1307,21.8558672670879
402.0,35.1307,21.8558672670879
404.0,35.1307,21.821536424696806
404.0,35.1307,21.821536424696806
405.0,35.1307,25.73062252544175
405.0,34.8084,25.73062252544175
406.0,35.1307,21.837532968703066
406.0,34.8084,21.837532968703066
407.01,35.1307,21.80320212631197
407.01,35.1307,21.80320212631197
408.0,34.8084,21.768871283920877
408.0,35.1307,21.768871283920877
410.0,34.8084,25.677957384665817
410.0,34.8084,25.677957384665817
411.0,35.1307,25.72828477106317
411.0,34.8084,25.72828477106317
412.0,34.8084,21.835195214324486
412.0,35.1307,21.835195214324486
413.01,34.8084,25.74428131506943
413.01,35.1307,25.74428131506943
414.01,35.1307,21.851191758330742
414.01,35.1307,21.851191758330742
416.0,34.8084,25.760277859075686
416.0,34.8084,25.760277859075686
417.0,34.8084,21.867188302337002
417.0,34.8084,21.867188302337002
419.0,35.1307,21.832857459945906
419.0,34.8084,21.832857459945906
420.0,34.8084,25.74194356069085
420.0,35.1307,25.74194356069085
422.0,34.8084,25.792270947088202
422.0,34.8084,25.792270947088202
423.0,35.1307,25.842598333485554
423.0,34.8084,25.842598333485554
424.0,34.8084,25.892925719882907
424.0,34.8084,25.892925719882907
425.01,34.8084,25.943253106280256
425.01,34.8084,25.943253106280256
426.01,34.8084,22.050163549541573
426.01,35.1307,22.050163549541573
427.0,34.8084,25.959249650286516
427.0,34.8084,25.959249650286516
429.0,34.8084,26.00957703668387
429.0,34.8084,26.00957703668387
430.0,34.8084,22.11648747994518
430.0,34.8084,22.11648747994518
431.0,34.8084,26.025573580690125
431.0,34.8084,26.025573580690125
433.01,34.8084,26.075900967087478
433.01,34.8084,26.075900967087478
434.01,35.1307,26.12622835348483
434.01,35.1307,26.12622835348483
436.0,35.1307,26.17655573988218
436.0,34.8084,26.17655573988218
437.0,35.1307,26.22688312627953
437.0,34.8084,26.22688312627953
438.0,35.1307,26.277210512676884
438.0,34.8084,26.277210512676884
439.0,35.1307,26.327537899074237
439.0,34.8084,26.327537899074237
440.01,34.8084,22.434448342335553
440.01,34.8084,22.434448342335553
441.01,35.1307,22.400117499944457
441.01,35.1307,22.400117499944457
443.0,35.1307,22.365786657553365
443.0,35.1307,22.365786657553365
444.01,35.1307,22.33145581516227
444.01,35.1307,22.33145581516227
445.01,35.1307,22.297124972771176
445.01,35.1307,22.297124972771176
447.0,34.8084,22.262794130380083
447.0,34.8084,22.262794130380083
448.01,35.1307,26.171880231125023
448.01,35.1307,26.171880231125023
450.0,35.1307,26.222207617522376
450.0,35.1307,26.222207617522376
451.01,35.1307,26.272535003919728
451.01,35.1307,26.272535003919728
453.0,35.1307,22.379445447181045
453.0,35.1307,22.379445447181045
454.0,35.1307,26.288531547925984
454.0,35.1307,26.288531547925984
455.01,35.1307,22.3954419911873
455.01,35.1307,22.3954419911873
456.0,35.1307,26.304528091932244
456.0,35.1307,26.304528091932244
457.0,35.1307,22.41143853519356
457.0,35.1307,22.41143853519356
458.01,35.1307,22.377107692802465
458.01,35.1307,22.377107692802465
461.0,35.1307,22.342776850411372
461.0,35.1307,22.342776850411372
462.0,35.1307,22.308446008020276
462.0,35.1307,22.308446008020276
463.01,35.1307,22.274115165629183
463.01,34.8084,22.274115165629183
464.0,35.1307,22.23978432323809
464.0,35.1307,22.23978432323809
465.0,35.1307,22.205453480846995
465.0,35.1307,22.205453480846995
467.01,35.1307,22.171122638455902
467.01,35.1307,22.171122638455902
468.0,35.1307,22.13679179606481
468.0,35.1307,22.13679179606481
470.0,35.1307,22.102460953673713
470.0,35.1307,22.102460953673713
471.01,35.1307,22.06813011128262
471.01,35.1307,22.06813011128262
473.0,35.1307,22.033799268891524
473.0,35.1307,22.033799268891524
474.01,35.1307,21.99946842650043
474.01,35.1307,21.99946842650043
476.0,35.1307,21.96513758410934
476.0,35.1307,21.96513758410934
477.0,35.1307,21.930806741718243
477.0,35.1307,21.930806741718243
479.0,35.1307,21.89647589932715
479.0,35.1307,21.89647589932715
480.0,35.1307,25.805562000072094
480.0,35.1307,25.805562000072094
481.0,35.1307,25.855889386469443
481.0,35.1307,25.855889386469443
482.0,34.8084,21.96279982973076
482.0,34.8084,21.96279982973076
483.01,35.1307,21.928468987339667
483.01,35.1307,21.928468987339667
485.0,35.1307,21.89413814494857
485.0,35.1307,21.89413814494857
486.0,35.1307,21.859807302557478
486.0,35.1307,21.859807302557478
487.0,35.1307,21.825476460166385
487.0,35.1307,21.825476460166385
488.01,34.8084,25.734562560911325
488.01,35.1307,25.734562560911325
489.01,35.1307,21.84147300417264
489.01,35.1307,21.84147300417264
491.0,34.8084,25.750559104917585
491.0,34.8084,25.750559104917585
492.0,34.8084,21.857469548178898
492.0,34.8084,21.857469548178898
494.01,34.8084,21.823138705787805
494.01,35.1307,21.823138705787805
495.0,34.8084,25.73222480653275
495.0,34.8084,25.73222480653275
496.0,35.1307,21.83913524979406
496.0,34.8084,21.83913524979406
497.0,35.1307,25.748221350539005
497.0,34.8084,25.748221350539005
498.0,35.1307,21.85513179380032
498.0,35.1307,21.85513179380032
500.0,35.1307,21.82080095140923
500.0,34.8084,21.82080095140923
