Time,T1,Q1
0,20.949499999999997,7.77702608593898
0,20.6272,7.77702608593898
2.0,20.949499999999997,0
2.0,20.949499999999997,0
3.0,20.949499999999997,0
3.0,20.949499999999997,0
4.0,20.949499999999997,39.44516462383342
4.0,20.949499999999997,39.44516462383342
6.0,20.949499999999997,0
6.0,20.949499999999997,0
7.0,20.949499999999997,15.548047185889928
7.0,20.949499999999997,15.548047185889928
9.0,20.949499999999997,0
9.0,20.949499999999997,0
10.01,20.949499999999997,0
10.01,20.949499999999997,0
12.0,20.949499999999997,0
12.0,20.949499999999997,0
13.0,20.949499999999997,0
13.0,20.949499999999997,0
14.01,20.949499999999997,0
14.01,20.949499999999997,0
15.0,20.949499999999997,0
15.0,20.949499999999997,0
16.01,20.949499999999997,0
16.01,20.949499999999997,0
17.01,21.2718,0
17.01,20.949499999999997,0
20.01,21.2718,0
20.01,21.2718,0
21.01,21.2718,45.141510462525346
21.01,21.2718,45.141510462525346
23.0,21.2718,0
23.0,20.949499999999997,0
24.0,21.2718,0
24.0,21.2718,0
25.01,21.2718,3.4161673207199783
25.01,21.2718,3.4161673207199783
26.0,21.2718,0
26.0,21.2718,0
27.01,21.2718,0
27.01,21.2718,0
28.01,21.2718,0
28.01,21.2718,0
30.0,21.2718,0
30.0,21.2718,0
31.01,21.2718,0
31.01,21.2718,0
32.0,21.2718,0
32.0,21.2718,0
34.0,21.594099999999997,40.921990386975864
34.0,21.2718,40.921990386975864
35.0,21.2718,0
35.0,21.2718,0
36.01,21.594099999999997,0
36.01,21.594099999999997,0
37.01,21.594099999999997,0
37.01,21.594099999999997,0
38.01,21.594099999999997,0
38.01,21.2718,0
39.01,21.594099999999997,0
39.01,21.594099999999997,0
41.0,21.594099999999997,0
41.0,21.594099999999997,0
42.0,21.594099999999997,0
42.0,21.594099999999997,0
43.01,21.594099999999997,0
43.01,21.594099999999997,0
45.0,21.594099999999997,0
45.0,21.594099999999997,0
46.0,21.594099999999997,0
46.0,21.594099999999997,0
48.0,21.594099999999997,0
48.0,21.594099999999997,0
49.0,21.594099999999997,0
49.0,21.594099999999997,0
51.0,21.594099999999997,0
51.0,21.594099999999997,0
52.0,21.594099999999997,0
52.0,21.594099999999997,0
53.0,21.594099999999997,0
53.0,21.594099999999997,0
54.0,21.594099999999997,0
54.0,21.594099999999997,0
55.0,21.594099999999997,0
55.0,21.594099999999997,0
56.0,21.594099999999997,0
56.0,21.594099999999997,0
57.01,21.594099999999997,0
57.01,21.594099999999997,0
59.0,21.594099999999997,0
59.0,21.594099999999997,0
60.01,21.594099999999997,0
60.01,21.594099999999997,0
61.01,21.9164,0
61.01,21.594099999999997,0
62.0,21.594099999999997,0
62.0,21.594099999999997,0
63.01,21.594099999999997,0
63.01,21.594099999999997,0
64.0,21.594099999999997,0
64.0,21.594099999999997,0
67.0,21.594099999999997,0
67.0,21.594099999999997,0
68.0,21.594099999999997,0
68.0,21.594099999999997,0
69.0,21.594099999999997,0
69.0,21.594099999999997,0
70.0,21.594099999999997,0
70.0,21.594099999999997,0
