Time,T1,T2,Q1,Q2
0,20.949499999999997,20.949499999999997,100,0
34.0,28.362399999999997,21.594099999999997,0,0
35.0,28.6847,21.594099999999997,100,0
37.0,29.329299999999996,21.594099999999997,67.33534222804231,0
38.0,29.329299999999996,21.594099999999997,100,0
39.0,29.6516,21.594099999999997,70.86675071564659,0
41.0,30.618499999999997,21.594099999999997,38.15074940650327,0
42.0,30.618499999999997,21.594099999999997,60.703621924964914,0
43.0,30.940799999999996,21.9164,57.370647261031294,0
45.0,31.263099999999998,21.9164,54.02055808470225,0
46.0,31.585399999999996,21.9164,50.65335439597872,0
47.0,31.9077,21.9164,47.269036194859474,0
48.0,32.23,21.9164,43.86760348134574,0
49.0,32.23,22.238699999999998,69.88342643783159,0
50.0,32.552299999999995,22.238699999999998,40.59614654192259,0
52.0,32.8746,22.238699999999998,37.16048480361773,0
53.0,33.1969,22.238699999999998,33.70770855291898,0
54.0,33.1969,22.238699999999998,30.23781778982456,0
55.0,33.5192,22.238699999999998,56.18518269673,0
56.0,33.5192,22.238699999999998,26.829444751240608,0
58.0,33.841499999999996,22.561,23.325324963355992,0
59.0,34.163799999999995,22.561,49.23846084547124,0
60.0,34.163799999999995,22.561,49.28286405758661,0
61.01,34.4861,22.561,19.89289708730636,0
62.0,34.4861,22.561,16.354548274632112,0
63.0,34.8084,22.561,42.23345513195716,0
65.0,34.8084,22.561,12.809259136887363,0
66.0,35.1307,22.8833,38.6710514818173,0
68.0,35.452999999999996,22.8833,38.66411115674737,0
69.0,35.1307,22.8833,9.222800649282473,0
70.0,35.452999999999996,22.8833,35.06747848181732,0
72.0,35.452999999999996,22.8833,35.04342364435229,0
73.0,35.775299999999994,22.8833,5.584998624492293,0
74.0,35.775299999999994,22.8833,31.412561944632035,0
75.0,35.775299999999994,22.8833,31.3713925947719,0
76.0,36.0976,22.8833,31.330223244911767,0
78.0,36.0976,22.8833,1.8546837126560227,0
79.0,36.0976,22.8833,27.66513252040124,0
80.0,36.0976,22.8833,27.606848658146006,0
82.0,36.0976,23.205599999999997,27.548564795890773,0
83.0,36.0976,22.8833,0,0
84.0,36.0976,23.205599999999997,25.793334295349545,0
85.0,36.4199,23.205599999999997,25.71793592069921,0
86.0,36.4199,23.205599999999997,25.642537546048878,0
88.0,36.4199,23.205599999999997,25.567139171398544,0
89.0,36.4199,23.205599999999997,25.49174079674821,0
90.0,36.4199,23.205599999999997,25.416342422097877,0
91.0,36.4199,23.205599999999997,25.340944047447543,0
92.0,36.4199,23.205599999999997,25.26554567279721,0
93.0,36.4199,23.205599999999997,25.190147298146876,0
95.0,36.4199,23.205599999999997,25.114748923496542,0
96.0,36.4199,23.205599999999997,25.03935054884621,0
97.0,36.4199,23.205599999999997,24.963952174195875,0
98.0,36.7422,23.205599999999997,24.88855379954554,0
99.0,36.7422,23.205599999999997,0,0
101.0,36.7422,23.205599999999997,55.2105899653494,0
102.0,36.4199,23.205599999999997,0,0
104.0,36.7422,23.5279,25.776219782954445,0
105.0,36.4199,23.205599999999997,55.11807707830397,0
106.0,36.4199,23.5279,29.17394603365376,0
107.0,36.7422,23.5279,29.098547659003426,0
108.0,36.7422,23.5279,29.023149284353092,0
109.01,36.4199,23.5279,28.94775090970276,0
111.0,36.4199,23.5279,0,0
112.0,36.4199,23.205599999999997,25.776219782954445,0
114.0,36.7422,23.5279,55.11807707830397,0
115.0,36.4199,23.5279,29.17394603365376,0
116.0,36.7422,23.205599999999997,29.098547659003426,0
117.01,36.4199,23.5279,29.023149284353092,0
118.0,36.7422,23.5279,28.94775090970276,0
119.0,36.4199,23.5279,28.872352535052425,0
121.0,36.7422,23.5279,28.79695416040209,0
122.0,36.7422,23.205599999999997,0,0
123.0,36.7422,23.5279,25.776219782954445,0
124.0,36.7422,23.205599999999997,55.11807707830397,0
125.01,36.7422,23.5279,0,0
127.0,36.7422,23.5279,25.776219782954445,0
128.0,36.7422,23.5279,25.683706895909012,0
129.0,36.7422,23.5279,25.591194008863578,0
130.0,36.4199,23.5279,54.93305130421311,0
131.0,36.4199,23.5279,28.9889202595629,0
133.0,36.4199,23.5279,28.913521884912566,0
134.0,36.7422,23.5279,28.838123510262232,0
135.0,36.7422,23.5279,28.7627251356119,0
136.0,36.7422,23.205599999999997,0,0
137.01,36.4199,23.5279,55.2105899653494,0
139.0,36.4199,23.5279,29.26645892069919,0
