Time,T1,T2,Q1,Q2
88,36.7422,23.205599999999997,3.7764046001004345,0
89,37.064499999999995,23.205599999999997,10.384809373588595,0
90,36.7422,23.205599999999997,24.54629572196906,0
91,36.7422,23.205599999999997,5.601048583977857,0
92,37.064499999999995,23.205599999999997,10.61497383182801,0
93,36.7422,23.205599999999997,24.371997070232638,0
94,37.064499999999995,23.205599999999997,5.32415193414802,0
95,36.7422,23.205599999999997,22.879038082693043,0
96,36.7422,23.205599999999997,17.36156294533002,0
97,36.7422,23.5279,15.892928842562256,0
98,36.7422,23.205599999999997,15.451342632425892,0
99,36.7422,23.5279,15.270282178856846,0
100,36.7422,23.5279,15.155307903276181,0
101,36.7422,23.5279,15.057097355699327,0
102,36.7422,23.5279,14.963139173520844,0
103,36.7422,23.5279,14.870259666173965,0
104,36.7422,23.5279,14.777653780513688,0
105,36.7422,23.5279,14.68511730300601,0
106,36.4199,23.5279,14.59259843189399,0
107,36.7422,23.5279,14.500084026902314,0
108,36.4199,23.5279,14.407570754807566,0
109,36.4199,23.5279,14.3150577700887,0
110,36.4199,23.5279,26.78953124547259,0
111,36.4199,23.5279,19.996108109820014,0
112,36.4199,23.5279,18.21658425469805,0
113,36.4199,23.205599999999997,17.708909465996626,0
114,36.4199,23.5279,17.52385784087484,0
115,36.4199,23.5279,17.420644311503807,0
116,36.4199,23.205599999999997,17.33819021503207,0
117,36.0976,23.5279,17.261002053090564,0
118,36.4199,23.5279,17.185149672651917,0
119,36.4199,23.5279,29.676622519982303,0
120,36.4199,23.5279,10.3332983024563,0
121,36.0976,23.5279,27.83877818045751,0
122,36.0976,23.5279,22.33431674896046,0
123,36.0976,23.5279,20.894530094278295,0
124,36.0976,23.5279,20.485807793096185,0
125,36.0976,23.5279,20.338630082670207,0
126,36.0976,23.5279,20.257796992462673,0
127,36.0976,23.5279,20.193793187920036,0
128,36.0976,23.5279,20.134058378437643,0
129,36.0976,23.5279,20.075406462144414,0
130,36.0976,23.205599999999997,32.58401562479193,0
131,35.775299999999994,23.5279,25.824797837497186,0
132,35.775299999999994,23.5279,24.0794970012912,0
133,35.775299999999994,23.5279,11.039063326696024,0
134,35.775299999999994,23.5279,30.156136969440198,0
135,35.775299999999994,23.5279,25.073253090989922,0
136,35.775299999999994,23.205599999999997,23.753178929211103,0
137,35.775299999999994,23.205599999999997,23.38759662247415,0
138,35.775299999999994,23.5279,23.264135169551494,0
139,35.775299999999994,23.205599999999997,23.202091221180723,0
140,35.775299999999994,23.205599999999997,23.155626723344497,0
141,35.775299999999994,23.205599999999997,23.113114181562636,0
142,35.775299999999994,23.5279,23.071604111377653,0
143,35.775299999999994,23.5279,23.03034833281147,0
144,35.775299999999994,23.205599999999997,22.989157059042824,0
145,35.775299999999994,23.5279,22.94798214786185,0
146,35.775299999999994,23.5279,22.906811387291143,0
147,35.775299999999994,23.205599999999997,22.86564167958359,0
148,35.775299999999994,23.5279,22.824472238950207,0
149,35.775299999999994,23.5279,22.783302866064105,0
150,35.775299999999994,23.205599999999997,22.742133510363104,0
151,35.775299999999994,23.205599999999997,22.70096415902134,0
152,35.775299999999994,23.205599999999997,22.659794808785378,0
153,35.775299999999994,23.205599999999997,22.618625458829897,0
154,35.775299999999994,23.205599999999997,35.14444249615117,0
155,35.775299999999994,23.205599999999997,15.835376516757066,0
156,35.452999999999996,23.205599999999997,33.37509282994091,0
157,35.452999999999996,23.205599999999997,27.90486230298879,0
158,35.452999999999996,23.205599999999997,26.49930514992414,0
159,35.775299999999994,23.205599999999997,26.124811994486507,0
160,35.452999999999996,23.205599999999997,26.01186333953254,0
161,35.452999999999996,23.205599999999997,13.398272894692525,0
162,35.452999999999996,23.205599999999997,32.636394746442136,0
163,35.775299999999994,23.205599999999997,27.596989686410794,0
164,35.452999999999996,23.205599999999997,26.300717729804134,0
165,35.775299999999994,23.205599999999997,25.95394636679029,0
166,35.452999999999996,23.205599999999997,25.848029750942217,0
167,35.452999999999996,23.205599999999997,13.23622308592536,0
168,35.452999999999996,23.205599999999997,32.47479741958094,0
169,35.452999999999996,23.205599999999997,27.435507138219336,0
170,35.452999999999996,23.205599999999997,26.139264296905154,0
171,35.452999999999996,23.5279,13.225513932206567,0
172,35.452999999999996,23.205599999999997,32.387495819331974,0
173,35.452999999999996,23.205599999999997,27.328776740907657,0
174,35.452999999999996,23.205599999999997,26.027605500353005,0
175,35.452999999999996,23.205599999999997,25.679591362132342,0
176,35.452999999999996,23.205599999999997,25.573359498131452,0
177,35.452999999999996,23.205599999999997,25.52845925300403,0
178,35.452999999999996,23.205599999999997,25.499116672249556,0
179,35.452999999999996,23.205599999999997,25.473720521170137,0
180,35.452999999999996,23.205599999999997,25.449325439840436,0
181,35.452999999999996,23.205599999999997,25.425184294530453,0
182,35.452999999999996,23.205599999999997,25.401107563815117,0
183,35.452999999999996,23.205599999999997,25.377047172806144,0
184,35.452999999999996,23.205599999999997,25.352990926603255,0
185,35.452999999999996,23.205599999999997,12.76194934458563,0
186,35.452999999999996,23.205599999999997,32.005791046002145,0
187,35.452999999999996,23.205599999999997,26.96783690970338,0
188,35.452999999999996,23.205599999999997,25.671933001174963,0
189,35.452999999999996,23.205599999999997,25.325254998952502,0
190,35.452999999999996,23.205599999999997,25.219362065438006,0
