Time,T1,T2,Q1,Q2
0,20.949499999999997,20.949499999999997,100,0
36.0,29.006999999999998,21.594099999999997,0,0
37.0,29.329299999999996,21.594099999999997,49.69583474114639,0
38.01,29.329299999999996,21.594099999999997,46.431318126792846,0
39.0,29.6516,21.594099999999997,72.58405718243978,0
40.0,29.973899999999997,21.594099999999997,43.43369338569158,0
42.0,30.618499999999997,21.9164,10.700577564152873,0
43.0,30.940799999999996,21.9164,62.67070575261438,0
44.0,30.940799999999996,21.9164,33.46899841868088,0
45.0,31.263099999999998,21.9164,30.11890924235184,0
46.0,31.585399999999996,21.9164,26.751705553628305,0
48.0,31.9077,21.9164,23.367387352509063,0
49.0,31.9077,21.9164,19.965954638995335,0
51.0,32.23,22.238699999999998,45.98177759548118,0
52.0,32.552299999999995,22.238699999999998,16.694497699572178,0
53.0,32.552299999999995,22.238699999999998,42.69320614366292,0
54.0,32.8746,22.238699999999998,13.388811735358178,0
55.0,32.8746,22.238699999999998,39.37040566705439,0
56.01,33.1969,22.238699999999998,39.483266928750155,0
58.0,33.1969,22.238699999999998,10.161758008050963,0
59.0,33.5192,22.561,6.691867244956546,0
61.0,33.5192,22.561,32.63923215186199,0
62.0,33.5192,22.561,3.283494206372593,0
63.0,33.841499999999996,22.561,29.213744600882936,0
64.0,33.841499999999996,22.561,29.275262325393403,0
65.0,33.841499999999996,22.561,29.33678004990387,0
66.0,33.841499999999996,22.561,29.398297774414335,0
68.0,34.163799999999995,22.561,0.025445316529841833,0
69.0,34.163799999999995,22.561,25.938581198645082,0
71.0,34.163799999999995,22.8833,25.98298441076045,0
72.0,34.4861,22.561,0,0
73.0,34.4861,22.8833,51.92340899259653,0
75.0,34.4861,22.8833,0,0
76.0,34.4861,22.8833,22.560730722036553,0
77.0,34.4861,22.8833,22.58801942175682,0
79.0,34.4861,22.8833,0,0
80.0,34.4861,22.8833,19.05984479640717,0
81.0,34.8084,22.8833,19.070018983732336,0
82.0,34.8084,22.8833,19.080193171057502,0
83.0,34.8084,22.8833,19.090367358382668,0
84.0,34.8084,22.8833,19.100541545707834,0
86.0,34.8084,23.205599999999997,19.110715733033,0
87.0,34.8084,22.8833,19.120889920358167,0
88.0,34.8084,22.8833,19.131064107683333,0
89.0,34.8084,22.8833,19.1412382950085,0
90.0,34.8084,23.205599999999997,19.151412482333665,0
92.0,34.8084,23.205599999999997,19.16158666965883,0
93.0,34.8084,22.8833,19.171760856983997,0
94.0,34.8084,22.8833,19.181935044309164,0
95.0,34.8084,22.8833,19.19210923163433,0
96.0,34.8084,23.205599999999997,19.202283418959496,0
98.0,34.8084,23.205599999999997,19.21245760628466,0
99.0,34.8084,23.205599999999997,19.22263179360983,0
100.0,34.8084,23.205599999999997,19.23280598093499,0
101.0,34.8084,23.205599999999997,19.24298016826016,0
102.01,34.8084,23.205599999999997,19.253154355585323,0
104.0,34.8084,23.205599999999997,19.26332854291049,0
105.0,34.8084,23.205599999999997,19.273502730235656,0
107.0,34.8084,23.205599999999997,19.283676917560825,0
108.0,34.8084,23.205599999999997,19.293851104885988,0
109.0,34.8084,23.205599999999997,19.304025292211154,0
110.0,34.4861,23.205599999999997,19.31419947953632,0
111.0,34.8084,23.205599999999997,19.32437366686149,0
112.0,34.8084,23.205599999999997,19.334547854186653,0
113.0,34.8084,23.205599999999997,19.34472204151182,0
114.0,34.8084,23.205599999999997,19.354896228836985,0
116.0,34.8084,23.205599999999997,48.79944059855711,0
117.0,34.8084,23.205599999999997,0,0
119.0,34.8084,23.205599999999997,48.83690348560255,0
120.0,34.4861,23.205599999999997,0,0
121.0,34.4861,23.205599999999997,48.87436637264798,0
122.0,34.4861,23.205599999999997,23.03292240236837,0
123.0,34.4861,23.205599999999997,23.060211102088637,0
124.01,34.4861,23.205599999999997,23.087499801808903,0
126.0,34.4861,23.205599999999997,23.11478850152917,0
127.0,34.8084,23.205599999999997,23.142077201249432,0
129.0,34.4861,23.205599999999997,23.1693659009697,0
130.0,34.4861,23.205599999999997,23.196654600689968,0
131.0,34.4861,23.205599999999997,23.223943300410234,0
132.0,34.4861,23.205599999999997,23.2512320001305,0
133.0,34.4861,22.8833,23.278520699850766,0
135.0,34.4861,23.205599999999997,0,0
136.0,34.4861,23.205599999999997,49.184716256896074,0
137.0,34.4861,23.205599999999997,23.343272286616468,0
139.0,34.4861,23.205599999999997,23.370560986336734,0
140.0,34.4861,23.205599999999997,23.397849686057,0
141.0,34.4861,23.205599999999997,23.425138385777267,0
143.0,34.8084,23.205599999999997,23.452427085497533,0
144.0,34.4861,23.205599999999997,23.4797157852178,0
145.0,34.4861,22.8833,23.507004484938065,0
146.0,34.4861,23.205599999999997,23.53429318465833,0
147.0,34.4861,23.205599999999997,23.561581884378597,0
149.0,34.4861,23.205599999999997,23.588870584098864,0
150.0,34.4861,23.205599999999997,23.61615928381913,0
151.0,34.4861,23.205599999999997,23.6434479835394,0
152.0,34.4861,23.205599999999997,23.670736683259666,0
153.0,34.4861,23.205599999999997,23.69802538297993,0
154.01,34.4861,23.205599999999997,23.7253140827002,0
156.0,34.4861,23.205599999999997,23.752602782420464,0
157.0,34.4861,23.205599999999997,23.779891482140734,0
158.0,34.4861,23.205599999999997,23.807180181861,0
159.0,34.4861,23.205599999999997,23.834468881581266,0
160.0,34.4861,23.205599999999997,23.861757581301532,0
162.0,34.4861,23.205599999999997,23.8890462810218,0
163.0,34.4861,23.205599999999997,23.916334980742064,0
165.0,34.8084,23.205599999999997,23.94362368046233,0
167.0,34.4861,23.205599999999997,23.970912380182597,0
