,times,model_predictions,errors,controller_outputs,noisy_values,true_values,T2_values
322,30.315291973657615,-5.782308026342385,-18.209250688724758,36.0976,36.0976,322.0,23.5279
323,30.278169469527132,-5.819430530472864,-14.072141810998744,36.0976,36.0976,323.0,23.5279
324,30.24099713230451,-5.856602867695486,-14.263649509334428,36.0976,36.0976,324.0,23.5279
325,30.2038012423413,-5.8937987576587005,-14.44832527329065,36.0976,36.0976,325.0,23.5279
326,30.166602613662825,-5.930997386337175,-14.626219014243532,36.0976,36.0976,326.0,23.205599999999997
327,30.129417260122686,-5.968182739877314,-14.797445469886497,36.0976,36.0976,327.0,23.5279
328,30.092257042285553,-6.005342957714447,-14.96217254004516,36.0976,36.0976,328.0,23.5279
329,30.063909779490253,-6.033690220509747,-15.120610462556584,36.0976,36.0976,329.0,23.5279
330,30.0438535303569,-6.053746469643102,-15.160735220315814,36.0976,36.0976,330.0,23.5279
331,30.01406218340179,-6.083537816598209,-15.095063630949198,36.0976,36.0976,331.0,23.205599999999997
332,29.98388455901031,-6.1137154409896866,-15.159291105746505,36.0976,36.0976,332.0,23.5279
333,29.962095257983044,-6.1355047420169555,-15.227461217295442,36.0976,36.0976,333.0,23.5279
334,29.939464323544694,-6.158135676455309,-15.18718320826872,36.0976,36.0976,334.0,23.5279
335,29.916040472068794,-6.181559527931206,-15.161812423488144,36.0976,36.0976,335.0,23.5279
336,29.891867915293787,-6.205732084706213,-15.149966382046514,36.0976,36.0976,336.0,23.5279
337,29.866986820772258,-6.2306131792277455,-15.150393194519822,36.0976,36.0976,337.0,23.5279
338,29.832647684913255,-6.264952315086745,-15.161958771910122,36.0976,36.0976,338.0,23.5279
339,29.79817877936496,-6.29942122063504,-15.295985707167631,36.0976,36.0976,339.0,23.5279
340,29.772330226028117,-6.325269773971883,-15.427171714682984,36.0976,36.0976,340.0,23.5279
341,29.745852014682,-6.351747985317999,-15.443795681923348,36.0976,36.0976,341.0,23.5279
342,29.718777310752852,-6.378822689247144,-15.469790730885833,36.0976,36.0976,342.0,23.205599999999997
343,29.69113870898791,-6.406461291012093,-15.504264051910042,36.0976,36.0976,343.0,23.5279
344,29.66296798601474,-6.434632013985265,-15.546377121098772,36.0976,36.0976,344.0,23.5279
345,29.634295902427358,-6.463304097572646,-15.595345881644619,36.0976,36.0976,345.0,23.205599999999997
346,29.60539138334479,-6.492208616655212,-15.650440303230951,36.0976,36.0976,346.0,23.5279
347,29.576733173712224,-6.520866826287772,-15.707922960862817,36.0976,36.0976,347.0,23.5279
348,29.54826775791617,-6.549332242083828,-15.761558770264855,36.0976,36.0976,348.0,23.5279
349,29.519709143824674,-6.57789085617533,-15.81222552057011,36.0976,36.0976,349.0,23.5279
350,29.49128075551574,-6.606319244484261,-15.863729386043957,36.0976,36.0976,350.0,23.5279
351,29.46318063026347,-6.634419369736534,-15.913174702972967,36.0976,35.775299999999994,351.0,23.5279
352,29.43534604983334,-6.3399539501666595,-15.958132759964926,35.775299999999994,36.0976,352.0,23.5279
353,29.407720321349707,-6.689879678650293,-11.878256573076115,36.0976,36.0976,353.0,23.205599999999997
354,29.380252208431592,-6.7173477915684074,-16.240745736193333,36.0976,36.0976,354.0,23.5279
355,29.35265590638391,-6.744944093616091,-16.266590972729688,36.0976,36.0976,355.0,23.5279
356,29.32467783358034,-6.7729221664196615,-16.29502056880945,36.0976,36.0976,356.0,23.205599999999997
357,29.29657079070531,-6.478729209294684,-16.32914395320374,35.775299999999994,35.775299999999994,357.0,23.5279
358,29.268559340726434,-6.829040659273566,-12.244072517416186,36.0976,36.0976,358.0,23.5279
359,29.240604842331877,-6.534695157668118,-16.603128621830294,35.775299999999994,35.775299999999994,359.0,23.5279
360,29.21267259711601,-6.884927402883989,-12.505682248879054,36.0976,35.775299999999994,360.0,23.205599999999997
361,29.18473159184918,-6.912868408150821,-16.853979240104877,36.0976,36.0976,361.0,23.5279
362,29.156754243010038,-6.61854575698996,-16.86857924923622,35.775299999999994,36.0976,362.0,23.205599999999997
363,29.128722670365608,-6.646577329634383,-12.763887346939896,35.775299999999994,35.775299999999994,363.0,23.205599999999997
364,29.100640354245343,-6.674659645754652,-12.984952377098793,35.775299999999994,35.775299999999994,364.0,23.5279
365,29.072522143277386,-6.702777856722605,-13.196755400492407,35.775299999999994,35.775299999999994,365.0,23.5279
366,29.044372806383617,-7.0532271936163795,-13.399628334071465,36.0976,35.775299999999994,366.0,23.205599999999997
367,29.016195157788488,-6.7591048422115065,-17.71538325202671,35.775299999999994,35.775299999999994,367.0,23.205599999999997
368,28.988003330021947,-6.787296669978048,-13.578156797015197,35.775299999999994,35.775299999999994,368.0,23.205599999999997
369,28.968600389974704,-6.806699610025291,-13.768010019662853,35.775299999999994,36.0976,369.0,23.5279
370,28.94870435782591,-6.826595642174084,-13.83732299224053,35.775299999999994,35.775299999999994,370.0,23.205599999999997
371,28.919605687873727,-6.855694312126268,-13.910756931430171,35.775299999999994,35.775299999999994,371.0,23.205599999999997
372,28.890584381422435,-6.884715618577559,-14.09949675308468,35.775299999999994,35.775299999999994,372.0,23.205599999999997
373,28.86162229012928,-6.913677709870711,-14.279234917616947,35.775299999999994,35.775299999999994,373.0,23.5279
374,28.841488315813773,-6.9338116841862245,-14.4506996020487,35.775299999999994,35.775299999999994,374.0,23.5279
375,28.820884466215542,-6.954415533784456,-14.502216576310673,35.775299999999994,35.775299999999994,375.0,23.205599999999997
376,28.799880114022184,-6.975419885977814,-14.558615302943693,35.775299999999994,35.775299999999994,376.0,23.5279
377,28.77846091712892,-6.996839082871077,-14.618776855710266,35.775299999999994,35.775299999999994,377.0,23.5279
378,28.747903343237233,-7.027396656762761,-14.682709271157506,35.775299999999994,35.775299999999994,378.0,23.205599999999997
379,28.726267821221477,-7.049032178778518,-14.861789068807894,35.775299999999994,35.775299999999994,379.0,23.205599999999997
380,28.713035591145626,-7.062264408854368,-14.919433350586957,35.775299999999994,35.775299999999994,380.0,23.205599999999997
381,28.69896934530968,-7.076330654690317,-14.868283179319874,35.775299999999994,35.775299999999994,381.0,23.205599999999997
382,28.684113352504184,-7.09118664749581,-14.831805943305099,35.775299999999994,35.775299999999994,382.0,23.205599999999997
383,28.659723896696065,-7.11557610330393,-14.808688459509597,35.775299999999994,35.775299999999994,383.0,23.205599999999997
384,28.63513595000117,-7.140164049998823,-14.910062310814538,35.775299999999994,35.775299999999994,384.0,23.5279
385,28.619106614525407,-7.156193385474587,-15.010432694368063,35.775299999999994,35.775299999999994,385.0,23.205599999999997
386,28.60263196489844,-7.172668035101559,-14.997892574630214,35.775299999999994,35.775299999999994,386.0,23.205599999999997
387,28.58596257028722,-7.189337429712779,-14.993141408387203,35.775299999999994,35.775299999999994,387.0,23.205599999999997
388,28.56884514422066,-7.206454855779334,-14.992578708700776,35.775299999999994,35.775299999999994,388.0,23.205599999999997
389,28.551056579904525,-7.224243420095469,-14.999226312435454,35.775299999999994,35.775299999999994,389.0,23.5279
390,28.532638112561536,-7.242661887438459,-15.015573364904014,35.775299999999994,35.775299999999994,390.0,23.5279
391,28.513867225089534,-7.26143277491046,-15.040609129741796,35.775299999999994,35.775299999999994,391.0,23.205599999999997
392,28.494990988442275,-7.280309011557719,-15.07035475674887,35.775299999999994,35.775299999999994,392.0,23.205599999999997
393,28.47599169548137,-7.299308304518625,-15.101418412107776,35.775299999999994,35.775299999999994,393.0,23.205599999999997
394,28.456854119419372,-7.318445880580619,-15.133962060274328,35.775299999999994,35.775299999999994,394.0,23.205599999999997
395,28.437325682002925,-7.337974317997066,-15.168108441112821,35.775299999999994,35.775299999999994,395.0,23.5279
396,28.417422923903082,-7.357877076096912,-15.20700986475974,35.775299999999994,35.775299999999994,396.0,23.205599999999997
397,28.39763856387333,-7.377661436126665,-15.25022319406537,35.775299999999994,35.775299999999994,397.0,23.5279
398,28.37817195376266,-7.397128046237334,-15.291239539235676,35.775299999999994,35.775299999999994,398.0,23.205599999999997
399,28.358961295135764,-7.416338704864231,-15.327622140621358,35.775299999999994,35.775299999999994,399.0,23.205599999999997
400,28.339711079429286,-7.435588920570709,-15.360392446035164,35.775299999999994,35.775299999999994,400.0,23.205599999999997
401,28.320158902203943,-7.4551410977960515,-15.39350875857967,35.775299999999994,35.775299999999994,401.0,23.5279
402,28.300549605692602,-7.474750394307392,-15.430310654504893,35.775299999999994,35.775299999999994,402.0,23.205599999999997
403,28.281107136270137,-7.494192863729857,-15.467487627695206,35.775299999999994,35.775299999999994,403.0,23.5279
404,28.261804890757205,-7.51349510924279,-15.502160007460134,35.775299999999994,35.775299999999994,404.0,23.205599999999997
405,28.24261765895193,-7.532682341048066,-15.534793377248732,35.775299999999994,35.775299999999994,405.0,23.205599999999997
406,28.223508663631097,-7.5517913363689,-15.565811813994287,35.775299999999994,35.775299999999994,406.0,23.5279
407,28.204438231476185,-7.570861768523812,-15.59576580990607,35.775299999999994,35.775299999999994,407.0,23.205599999999997
408,28.185377584388725,-7.5899224156112695,-15.625215338458077,35.775299999999994,35.775299999999994,408.0,23.205599999999997
409,28.166313829315424,-7.608986170684574,-15.654553221906724,35.775299999999994,35.775299999999994,409.0,23.205599999999997
410,28.147241028195037,-7.628058971804961,-15.683949714098077,35.775299999999994,35.775299999999994,410.0,23.205599999999997
411,28.128152676164948,-7.647147323835043,-15.713477743645441,35.775299999999994,35.775299999999994,411.0,23.205599999999997
412,28.109035330238214,-7.66626466976178,-15.743213929675903,35.775299999999994,35.775299999999994,412.0,23.205599999999997
413,28.089869875966325,-7.685430124033672,-15.773319897469932,35.775299999999994,35.775299999999994,413.0,23.205599999999997
414,28.070652144061533,-7.704647855938461,-15.804021936099545,35.775299999999994,35.775299999999994,414.0,23.205599999999997
415,28.05139703271069,-7.723902967289305,-15.835344247040723,35.775299999999994,35.775299999999994,415.0,23.205599999999997
416,28.032122347005654,-7.743177652994341,-15.867066219510889,35.775299999999994,35.452999999999996,416.0,23.5279
